elapsed,train/epoch,train/step,train/acc1,train/acc5,train/loss
0:00:15,0,2001,0.17194527387619019,0.5137118697166443,2.7023181915283203
0:01:08,0,10001,0.16925807297229767,0.53033447265625,2.772411346435547
0:02:14,0,20001,0.1694352775812149,0.5328264832496643,2.730794906616211
0:04:27,0,40001,0.16898639500141144,0.5350366234779358,2.897355318069458
